"replicate","scenario","interim_n","information_fraction","ATE_hat","mean_CATE_hat","sd_CATE_hat","min_CATE_hat","max_CATE_hat","fraction_negative_CATE","fraction_CATE_meaningfully_harmed","mean_true_CATE"
454,"A_threshold",2800,0.7,0.00497752604082859,0.00520237121416289,0.0107681542691969,-0.0299227924334191,0.0507063565741679,0.322857142857143,0.00785714285714286,-0.00975714285714286
454,"A_threshold",3400,0.85,-0.00202488046762754,-0.0018836821962093,0.00146720980655959,-0.00655758880187693,0.00431077192900803,0.895294117647059,0,-0.00984705882352941
454,"A_threshold",4000,1,-0.00339629664092306,-0.00325478400569134,0.00116831064620067,-0.00816721173070237,0.000518810174026343,0.99875,0,-0.0098
454,"B_smooth_logistic",1000,0.25,-0.0513805522208884,-0.051314693870729,0.0515202041714574,-0.133791726177243,0.0526132711980317,0.81,0.704,-0.037035081678635
454,"B_smooth_logistic",1600,0.4,-0.0531179344709535,-0.0531774476701314,0.0412976120029317,-0.116652590325054,0.0316276058763405,0.8625,0.7575,-0.0374359055067408
454,"B_smooth_logistic",2200,0.55,-0.0454121599502677,-0.0454214548782941,0.0337203395652633,-0.0983238893560512,0.0218919310773136,0.875,0.739090909090909,-0.0373324327865381
454,"B_smooth_logistic",2800,0.7,-0.0401153590934613,-0.0401412700131067,0.0289260717195787,-0.0855717705039942,0.0169079910122468,0.884285714285714,0.719285714285714,-0.0373975317462881
454,"B_smooth_logistic",3400,0.85,-0.0489001213773839,-0.0488806483403658,0.0292077546929942,-0.0975956357167969,0.00496715785809715,0.960588235294118,0.789705882352941,-0.0373117309787669
454,"B_smooth_logistic",4000,1,-0.0456359524547431,-0.0456141446970515,0.0218407698029481,-0.0831965997644629,-0.00687318104650059,1,0.83675,-0.0372450676501463
455,"A_threshold",1000,0.25,-0.0283291786538839,-0.0277277207927149,0.0485188327298307,-0.147372108408679,0.230060178442994,0.749,0.623,-0.011
455,"A_threshold",1600,0.4,-0.00822192638703992,-0.00768746911890241,0.0405128601727044,-0.118920302649163,0.195068256606988,0.60625,0.39375,-0.01035
455,"A_threshold",2200,0.55,-0.00990066277164009,-0.00934325634755532,0.0378206949902912,-0.116526641776141,0.180098770333603,0.625,0.408181818181818,-0.0101636363636364
455,"A_threshold",2800,0.7,-0.0127515473853766,-0.0121994567977187,0.0387340401249884,-0.124901042563536,0.179182119922859,0.6475,0.438571428571429,-0.0102
455,"A_threshold",3400,0.85,-0.0148621294806578,-0.0146474944095677,0.0337904457685001,-0.13578915347025,0.137490107125735,0.682352941176471,0.445294117647059,-0.0101764705882353
455,"A_threshold",4000,1,-0.0161136450228052,-0.0160142578073876,0.0348154574310333,-0.136091037164809,0.146059665665043,0.69325,0.47075,-0.01028
455,"B_smooth_logistic",1000,0.25,-0.0340369013137892,-0.033883571796727,0.0134535447477909,-0.0566520017329433,-0.010842800412634,1,0.784,-0.037936233880503
455,"B_smooth_logistic",1600,0.4,-0.0237781209370438,-0.0236125581773804,0.0129784134583556,-0.045590325576042,-0.000838432745674328,1,0.590625,-0.0374430979393887
455,"B_smooth_logistic",2200,0.55,-0.0325286617192976,-0.0325192486804212,0.00436250929453082,-0.0399203388231461,-0.0248896426261182,1,1,-0.037193144974871
455,"B_smooth_logistic",2800,0.7,-0.0324046040445075,-0.0324502173289606,0.00522951917328721,-0.0419759455016907,-0.0239253875436783,1,1,-0.0371837035070716
455,"B_smooth_logistic",3400,0.85,-0.0339861214241981,-0.033965538209403,0.00386329466380772,-0.0409371264921638,-0.0275320553139277,1,1,-0.0372383283730053
455,"B_smooth_logistic",4000,1,-0.0343155325995055,-0.0343010720569007,0.00650895670508964,-0.0460522992770357,-0.0234547164481628,1,1,-0.037247108709412
456,"A_threshold",1000,0.25,-0.0098661028893587,-0.00987745974667978,0.00902077096897898,-0.0380290561935235,0.0188867803820383,0.876,0.128,-0.00952
456,"A_threshold",1600,0.4,-0.00607149165795179,-0.00619434579806275,0.00666830979140234,-0.0315285649625828,0.0106058641866979,0.830625,0.03125,-0.00965
456,"A_threshold",2200,0.55,0.00510594315245479,0.00478111976898065,0.00472468170931711,-0.00651556500659552,0.0314989680339042,0.152727272727273,0,-0.00998181818181818
456,"A_threshold",2800,0.7,0.00780407723218661,0.00730321575348199,0.00516714678925759,-0.00476321889595185,0.0372536621533356,0.0617857142857143,0,-0.0100285714285714
456,"A_threshold",3400,0.85,0.00276854928017718,0.002499472391304,0.00807985095724091,-0.01514233131133,0.0531223046944059,0.424411764705882,0,-0.0101294117647059
456,"A_threshold",4000,1,0.000178514459671236,0.000166619433539067,0.0022199954444947,-0.004921443295589,0.0136137250627042,0.519,0,-0.01007
456,"B_smooth_logistic",1000,0.25,-0.0508930286153255,-0.0505246167958544,0.0150690201570996,-0.0784312829576242,-0.0260285070479789,1,1,-0.0366668689641227
456,"B_smooth_logistic",1600,0.4,-0.0485451155609107,-0.0485020969698547,0.015667368620857,-0.0755001629599858,-0.0212690737468468,1,1,-0.0370563762441863
456,"B_smooth_logistic",2200,0.55,-0.0459827736250501,-0.0456701103300417,0.0228035288870871,-0.085994395584228,-0.0069992340197237,1,0.826818181818182,-0.037363915489621
456,"B_smooth_logistic",2800,0.7,-0.0503893176608346,-0.0500474593361453,0.0201615631130299,-0.0870077248362461,-0.017080075085549,1,0.9525,-0.0375032471104447
456,"B_smooth_logistic",3400,0.85,-0.0417038136320595,-0.0412708652358987,0.0209921110831788,-0.0805131838717028,-0.00728094097085348,1,0.796176470588235,-0.0373479667097915
456,"B_smooth_logistic",4000,1,-0.0377309042313229,-0.0374193925464794,0.0157121013630169,-0.0660042565114635,-0.0115037536129037,1,0.81875,-0.037402677137395
457,"A_threshold",1000,0.25,0.00126885774783753,0.000736887944510977,0.00629943575210469,-0.00804623671137492,0.0352799344973682,0.557,0,-0.01068
457,"A_threshold",1600,0.4,-0.0145206905770286,-0.0150879289612616,0.00214815187430884,-0.0175166467038969,-0.00220715509223154,1,0,-0.010375
457,"A_threshold",2200,0.55,-0.0183947818478304,-0.0185312598522848,0.00430347055876742,-0.0267748069577455,0.00264935781508624,0.998181818181818,0.418181818181818,-0.0102181818181818
457,"A_threshold",2800,0.7,-0.0195840089888788,-0.0194599032128852,0.00301058386159443,-0.0265526560832103,-0.00437247726744808,1,0.4725,-0.0103
457,"A_threshold",3400,0.85,-0.0131218798654706,-0.013115794212874,0.000310627035368036,-0.0138364667909192,-0.0119111725147229,1,0,-0.0102
457,"A_threshold",4000,1,-0.0110998950537187,-0.0111154879857437,0.00303490530047988,-0.0247701138065602,-0.00299763842084626,1,0.00575,-0.01017
457,"B_smooth_logistic",1000,0.25,-0.0264430777115767,-0.0264421738980471,0.00288823338175221,-0.0316405672636743,-0.021499771135944,1,1,-0.0364413027200203
457,"B_smooth_logistic",1600,0.4,-0.0298268441597438,-0.0297622462273147,0.000898309355663572,-0.0311370875510536,-0.0280404284150239,1,1,-0.0367214990503654
457,"B_smooth_logistic",2200,0.55,-0.0316719270015926,-0.0316317060272725,0.00360162655389276,-0.0372772275680561,-0.0248650502456342,1,1,-0.0365521568461692
457,"B_smooth_logistic",2800,0.7,-0.0287885931450288,-0.0287111284299118,0.014341024211776,-0.0510445945415814,-0.00151993832178252,1,0.69,-0.0365910668993071
457,"B_smooth_logistic",3400,0.85,-0.0336403947774635,-0.0335890962167542,0.0120786043665625,-0.0534077951265089,-0.0118594521480966,1,0.818823529411765,-0.0366114220807577
457,"B_smooth_logistic",4000,1,-0.0330543965482542,-0.0330053666042794,0.0115746727832204,-0.0525088881810038,-0.0125040188590759,1,0.8215,-0.0366991074843875
458,"A_threshold",1000,0.25,-0.0303563713174697,-0.0309817880345145,0.00909166041471086,-0.059441032945911,-0.00466729015293731,1,0.891,-0.01012
458,"A_threshold",1600,0.4,-0.0236130645413346,-0.0239853267673826,0.0329307081630096,-0.143996809946749,0.0712736361850828,0.765,0.54125,-0.01045
458,"A_threshold",2200,0.55,-0.0284204984001898,-0.0283681799188207,0.0220015562964015,-0.0961616455347915,0.0502934032564793,0.895909090909091,0.657727272727273,-0.0102181818181818
458,"A_threshold",2800,0.7,-0.0285160236783017,-0.0284592051325762,0.0174108769895288,-0.0806254423523459,0.0358379809608879,0.942857142857143,0.695357142857143,-0.0101857142857143
458,"A_threshold",3400,0.85,-0.0316775465231522,-0.031629797707714,0.0198588922736487,-0.0891870164526213,0.0462737897177223,0.936176470588235,0.730588235294118,-0.0102
458,"A_threshold",4000,1,-0.0286358343840532,-0.0285580770166744,0.0208472204827133,-0.0856843122977944,0.0588275540908999,0.909,0.68575,-0.01005
458,"B_smooth_logistic",1000,0.25,-0.0315705128205128,-0.0313630168543674,0.0130205913268086,-0.0543257966973028,-0.0110984028805468,1,0.74,-0.036744758558239
458,"B_smooth_logistic",1600,0.4,-0.0139222756410256,-0.0138982877726384,0.0054283123375474,-0.0226990073350439,-0.00444722839414741,1,0.174375,-0.0367362111407632
458,"B_smooth_logistic",2200,0.55,-0.0312166003222914,-0.031193465006874,0.0074161738144431,-0.0437225629964902,-0.0186981855539311,1,0.944090909090909,-0.0368807590863957
458,"B_smooth_logistic",2800,0.7,-0.0309826726458864,-0.030928082268569,0.00179505120985186,-0.0338987763440094,-0.0278449573378838,1,1,-0.0368269687252969
458,"B_smooth_logistic",3400,0.85,-0.0348758822788437,-0.034871669132626,0.00273282214846703,-0.0395641670181753,-0.0303492255994783,1,1,-0.0367463013332525
458,"B_smooth_logistic",4000,1,-0.0371053431694164,-0.0371093293688091,0.00211830244950263,-0.0407780954512584,-0.0336084969696158,1,1,-0.0368161704501284
459,"A_threshold",1000,0.25,-0.00498565222270315,-0.00459791900800123,0.0372369964398334,-0.0936663833852935,0.144423842739362,0.578,0.356,-0.00956
459,"A_threshold",1600,0.4,-0.0191030095217834,-0.0190668665479973,0.0330948338123094,-0.111898060509643,0.112992680601965,0.73875,0.516875,-0.009575
459,"A_threshold",2200,0.55,-0.00878324092166995,-0.00899603096706106,0.0148289569195584,-0.0477216949915049,0.0569255577485513,0.752272727272727,0.225,-0.00956363636363636
459,"A_threshold",2800,0.7,-0.00823621085312141,-0.00866614121796311,0.0156450240663543,-0.0469371104509671,0.0697904166263644,0.740714285714286,0.238928571428571,-0.0099
459,"A_threshold",3400,0.85,-0.00974397498123696,-0.0100381524954214,0.0107549774605723,-0.0395531601192851,0.0411728506803349,0.835882352941177,0.168529411764706,-0.00982352941176471
459,"A_threshold",4000,1,-0.00852168951626917,-0.00879414038273729,0.0112280496099017,-0.0390927892188263,0.0456054078933342,0.79775,0.15125,-0.01001
459,"B_smooth_logistic",1000,0.25,-0.064,-0.0639083817402034,0.0342071098417356,-0.119221963802734,-0.00200009794079989,1,0.867,-0.0374135752539518
459,"B_smooth_logistic",1600,0.4,-0.046033048165944,-0.0457949235728096,0.0217736475675243,-0.0788940815407434,-0.00334472153119936,1,0.8325,-0.0375025463780406
459,"B_smooth_logistic",2200,0.55,-0.0339323435779953,-0.03388871634022,0.0270497552403358,-0.0753360666815808,0.0189653146358374,0.844090909090909,0.675909090909091,-0.0372271662153471
459,"B_smooth_logistic",2800,0.7,-0.029434048903685,-0.0292119724470252,0.030863069902342,-0.0775338303484259,0.0306843332073917,0.78,0.610357142857143,-0.0373167104117599
459,"B_smooth_logistic",3400,0.85,-0.0296480847088135,-0.0295424501070001,0.0304870621255704,-0.0795887467977418,0.0276923134807399,0.784411764705882,0.607941176470588,-0.0373027305142569
459,"B_smooth_logistic",4000,1,-0.0315113438987869,-0.031435722249512,0.027178594875579,-0.076354677631134,0.0188793987865649,0.83175,0.63575,-0.037301885599854
460,"A_threshold",1000,0.25,0.000376054151797867,-0.000328563904252827,0.0136655121864976,-0.0282523436740194,0.0563355252319554,0.568,0.041,-0.00964
460,"A_threshold",1600,0.4,0.0104679889554044,0.0109277455353106,0.00868183774107107,-0.0114563819241545,0.0495898887786665,0.080625,0,-0.009775
460,"A_threshold",2200,0.55,0.00205026455026455,0.00252161049383916,0.00693081755842026,-0.0147948879897533,0.0422587413775339,0.408636363636364,0,-0.0098
460,"A_threshold",2800,0.7,0.00240060941294003,0.00267215342142015,0.00338957216490928,-0.00594746753481944,0.0220515271952082,0.223928571428571,0,-0.00988571428571429
460,"A_threshold",3400,0.85,0.00118626425039726,0.00143373084335937,4.09427265866758e-05,0.00116118300897727,0.0014775599316116,0,0,-0.00985882352941177
460,"A_threshold",4000,1,0.00330968770619915,0.00347607856792764,0.00163480563680993,-0.00633738290965438,0.00732532718536389,0.03375,0,-0.01023
460,"B_smooth_logistic",1000,0.25,-0.0773831671007518,-0.0764168924990397,0.0207972376506549,-0.115549713865943,-0.0418249693310038,1,1,-0.0371291231800924
460,"B_smooth_logistic",1600,0.4,-0.0532676791906476,-0.0531473091528366,0.00572051934671963,-0.0632867660849942,-0.043251885455929,1,1,-0.0370098888341269
460,"B_smooth_logistic",2200,0.55,-0.0615176830482935,-0.0614650862661439,0.00194984335201296,-0.0648966702207838,-0.0580469696760024,1,1,-0.0369536312972976
460,"B_smooth_logistic",2800,0.7,-0.0542058993425444,-0.0542057049044536,0.001957227270605,-0.0575851707212347,-0.0507570209016002,1,1,-0.0370564692417742
460,"B_smooth_logistic",3400,0.85,-0.0531659551849576,-0.0531022378615054,0.000868618424577628,-0.0545334657373723,-0.0515191878330555,1,1,-0.0372608675200654
460,"B_smooth_logistic",4000,1,-0.0501762544063602,-0.0501756259309221,0.00196697174739265,-0.0535957321047843,-0.0467418597124769,1,1,-0.0372205922744868
461,"A_threshold",1000,0.25,0.0114749375840215,0.0116272927945307,0.0110908966676084,-0.0243015070725712,0.0644396394952385,0.144,0.001,-0.01128
461,"A_threshold",1600,0.4,-0.0128387838783878,-0.0125094743294237,0.000834251255112649,-0.0148649495209852,-0.00805382199577467,1,0,-0.01135
461,"A_threshold",2200,0.55,-0.0136499928923505,-0.0135201694772779,0.00233740230763963,-0.0218673286166619,-0.00264704113190156,1,0.00318181818181818,-0.0109454545454545
461,"A_threshold",2800,0.7,-0.00842967244701349,-0.00846448085982085,0.00521375401031671,-0.0299434202474948,0.0123419259729191,0.951071428571429,0.0142857142857143,-0.0107857142857143
461,"A_threshold",3400,0.85,-0.00432180528969589,-0.00422209520003576,0.00651486627738638,-0.0284544750553343,0.0249603807342855,0.740588235294118,0.00705882352941176,-0.0105647058823529
461,"A_threshold",4000,1,-0.00273027302730272,-0.00274170727422757,0.00514377213620863,-0.0238912156271179,0.0181453116838703,0.694,0.00175,-0.01032
461,"B_smooth_logistic",1000,0.25,-0.034,-0.0337918157717953,0.0312051121142339,-0.0847363212108648,0.0231138207376663,0.815,0.643,-0.0373981892050633
461,"B_smooth_logistic",1600,0.4,-0.0306379308459025,-0.0303710097097778,0.0319490566300591,-0.0807829197181697,0.0294036556417967,0.7725,0.6175,-0.0375438215993678
461,"B_smooth_logistic",2200,0.55,-0.030614100338871,-0.030616921406972,0.023442996740886,-0.0710777318637588,0.00968343347712652,0.877272727272727,0.621818181818182,-0.0368608362224077
461,"B_smooth_logistic",2800,0.7,-0.0301019728633692,-0.0302126594413708,0.0194409379249785,-0.0645193327545553,0.00265977201432671,0.958214285714286,0.639285714285714,-0.0369803705674898
461,"B_smooth_logistic",3400,0.85,-0.0265658483482938,-0.0267886918162438,0.0140996206767628,-0.0525698595607896,-0.00378871491510006,1,0.625,-0.0369151621698504
461,"B_smooth_logistic",4000,1,-0.0262052759115349,-0.0263894137323892,0.0190380307523753,-0.0607493312327752,0.00493753459428389,0.9155,0.58975,-0.03685638197651
462,"A_threshold",1000,0.25,-0.0180127181555873,-0.0173309836283799,0.0536717489705583,-0.223892330430535,0.177776398705088,0.629,0.481,-0.00928
462,"A_threshold",1600,0.4,-0.0123725709571163,-0.0124361225527917,0.0206794212127635,-0.0749100700466906,0.0679133551027153,0.735625,0.371875,-0.00955
462,"A_threshold",2200,0.55,-0.00717542009514333,-0.00718180560975322,0.00112773933625862,-0.010668873241929,-0.00297473005242391,1,0,-0.00949090909090909
462,"A_threshold",2800,0.7,-0.0125426267087051,-0.0125554284283866,0.000985379983357977,-0.0161448614685885,-0.00942431793841897,1,0,-0.00962857142857143
462,"A_threshold",3400,0.85,-0.0127338187509063,-0.0128117464101508,0.00437154874402293,-0.0252041531412178,0.00517706278665393,0.994117647058824,0.0414705882352941,-0.00955294117647059
462,"A_threshold",4000,1,-0.0111825160661149,-0.0111696673145502,0.0110559858487286,-0.0453330000342015,0.0325264818366641,0.84575,0.2115,-0.00946
462,"B_smooth_logistic",1000,0.25,-0.0134002144034304,-0.0134309500841028,0.00123635174081487,-0.01552293167622,-0.0113334063431288,1,0,-0.0377467796507833
462,"B_smooth_logistic",1600,0.4,-0.0221643457000106,-0.0223039520090085,0.00929013292910425,-0.0398150659632816,-0.00804105842963731,1,0.540625,-0.0375377189132492
462,"B_smooth_logistic",2200,0.55,-0.0306415259201891,-0.030743159956069,0.0139099240529353,-0.056857707200742,-0.009656319894561,1,0.700454545454545,-0.0374548308125445
462,"B_smooth_logistic",2800,0.7,-0.0309959051421719,-0.0310625078624074,0.0152448366569454,-0.0587499998942244,-0.00690569831516356,1,0.691785714285714,-0.0375470726872955
462,"B_smooth_logistic",3400,0.85,-0.0326862521194505,-0.0327146890037473,0.0143836208668112,-0.059219482055066,-0.0102539396173682,1,0.748529411764706,-0.03742784844678
462,"B_smooth_logistic",4000,1,-0.0305017527831887,-0.0304318645650934,0.00991015601118407,-0.0481549536460089,-0.0143082343018097,1,0.80075,-0.0375806095685365
463,"A_threshold",1000,0.25,-0.00370333299969973,-0.00350646202363023,0.0209303433327056,-0.080209514000869,0.0444102268948652,0.526,0.203,-0.00952
463,"A_threshold",1600,0.4,0.00542276121561143,0.00573811931329676,0.0158375130263083,-0.0583518714388652,0.04310913681097,0.33125,0.070625,-0.009525
463,"A_threshold",2200,0.55,0.00580167207164321,0.00600679504947771,0.00606472557242344,-0.0158456436795819,0.022654558542724,0.157727272727273,0,-0.00976363636363636
463,"A_threshold",2800,0.7,-0.00342451775116533,-0.00338333363617032,0.00659389959586768,-0.0256717796183436,0.0169679275883545,0.6925,0.00392857142857143,-0.00977142857142857
463,"A_threshold",3400,0.85,-0.00743126786578735,-0.00726942796546743,0.0108309941128514,-0.0489578172598607,0.0216980043785494,0.737058823529412,0.125588235294118,-0.0101294117647059
463,"A_threshold",4000,1,-0.00479193922008714,-0.00473024428240521,8.43685621593096e-05,-0.00483884491962729,-0.00420306471667775,1,0,-0.01004
463,"B_smooth_logistic",1000,0.25,-0.0447202482234011,-0.0450965955461195,0.0238708766493633,-0.0819544322329941,0.0020124345585462,0.979,0.805,-0.0368136389633909
463,"B_smooth_logistic",1600,0.4,-0.0440692669162631,-0.0443397356740077,0.0256172804291483,-0.0835796278176606,0.00701953701119831,0.9475,0.78875,-0.0370470073434257
463,"B_smooth_logistic",2200,0.55,-0.0477379869324291,-0.0477932359093018,0.0242186002968456,-0.0862553519611868,-0.000990867855331978,1,0.83,-0.0369722308796504
463,"B_smooth_logistic",2800,0.7,-0.0459394264272313,-0.0459548251182615,0.0218439808404352,-0.0805468178042417,-0.00382388213585709,1,0.84,-0.0371725888010382
463,"B_smooth_logistic",3400,0.85,-0.0466173816821063,-0.0465675699007157,0.0196629446775356,-0.0776464187255098,-0.00940672110159531,1,0.874411764705882,-0.0371951842094443
463,"B_smooth_logistic",4000,1,-0.0496587331116899,-0.049639238952254,0.01899530014534,-0.0804332955513962,-0.0144989373094296,1,0.9285,-0.0371927392278615
464,"A_threshold",1000,0.25,-0.0106900952586707,-0.00998548362705687,0.0235824886935355,-0.10678418065979,0.0420877876570615,0.623,0.304,-0.0104
464,"A_threshold",1600,0.4,0.00673817381738173,0.00776182283015776,0.0131659949997935,-0.0202750110201311,0.0626391407335709,0.3125,0.000625,-0.009975
464,"A_threshold",2200,0.55,0.00563967408237527,0.00647058704444403,0.0270900960543057,-0.0511582587111425,0.120164040377002,0.461363636363636,0.153181818181818,-0.0100363636363636
464,"A_threshold",2800,0.7,0.0042857142857143,0.00463820069241623,0.0270522475659341,-0.0592302950961345,0.120449082229933,0.475,0.184642857142857,-0.0099
464,"A_threshold",3400,0.85,0.00823557908578151,0.00837674991524455,0.0189463473804569,-0.0386474165987289,0.0856230579905494,0.357352941176471,0.0455882352941176,-0.00987058823529412
464,"A_threshold",4000,1,0.00785488488935958,0.00806467830806035,0.0196681119593716,-0.0402303174374954,0.0968847110049587,0.37675,0.05525,-0.0099
464,"B_smooth_logistic",1000,0.25,-0.0138692568832832,-0.014606574581819,0.00674699845926382,-0.0243489002167831,-0.00139782317395949,1,0.292,-0.0379350236094545
464,"B_smooth_logistic",1600,0.4,-0.0112456977575906,-0.0111827889773841,0.0119817308831019,-0.031687791041482,0.00892380386472605,0.76,0.291875,-0.0380913650590282
464,"B_smooth_logistic",2200,0.55,-0.0164219761910272,-0.0163845488883805,0.00862190262509165,-0.0312487460586786,-0.00163647587631038,1,0.373181818181818,-0.0378620532383261
464,"B_smooth_logistic",2800,0.7,-0.0214285714285714,-0.0212145849238046,0.000254925678987284,-0.0215163635374423,-0.0206651087170795,1,1,-0.0378625964444569
464,"B_smooth_logistic",3400,0.85,-0.0268360462698089,-0.0266732554300232,0.00112446456256664,-0.0285867093327318,-0.024713872378049,1,1,-0.0376063206781811
464,"B_smooth_logistic",4000,1,-0.0271984351749628,-0.027042321195066,0.00303143527624273,-0.032453660534606,-0.0220192176078896,1,1,-0.0375607962203387
465,"A_threshold",1000,0.25,-0.00979462116390679,-0.00979523777311156,0.00464257691200846,-0.0223631405706581,0.00571649698074306,0.973,0.004,-0.00972
465,"A_threshold",1600,0.4,-0.00768201401959742,-0.00779281353772894,0.0133016250875129,-0.0448228065065633,0.0376709700653537,0.73,0.18625,-0.0098
465,"A_threshold",2200,0.55,-0.00946198792695319,-0.00961694865470634,0.0223331403255137,-0.0623066651485829,0.082474260863198,0.700909090909091,0.339545454545455,-0.00961818181818182
465,"A_threshold",2800,0.7,0.00240389032135574,0.00237309874027354,0.0196677761281287,-0.0480145235275503,0.0824581359684152,0.484285714285714,0.119285714285714,-0.0097
465,"A_threshold",3400,0.85,0.00869440014176856,0.00852985740286758,0.0201208032269738,-0.0389177709487531,0.104182162802145,0.360588235294118,0.0570588235294118,-0.00971764705882353
465,"A_threshold",4000,1,0.00647096752740385,0.0064465024297256,0.0153618465829993,-0.030473885034354,0.0775253414115436,0.36275,0.0225,-0.00992
465,"B_smooth_logistic",1000,0.25,-0.0392966287460599,-0.0383105843032961,0.0287748715627244,-0.0951062143943753,0.00419205462809445,0.938,0.663,-0.0366817843787466
465,"B_smooth_logistic",1600,0.4,-0.0355989381100672,-0.0348190880989208,0.022114736984699,-0.079060710949123,-0.00267795166899376,1,0.668125,-0.0370433230527626
465,"B_smooth_logistic",2200,0.55,-0.0450396825396825,-0.0442150594725531,0.0235637428760564,-0.0918280985304448,-0.0105450613256011,1,0.809090909090909,-0.0370605067897591
465,"B_smooth_logistic",2800,0.7,-0.0472891155889823,-0.0464376238640877,0.023841950377909,-0.0940540598248478,-0.0118499732289638,1,0.839642857142857,-0.0372931668063942
465,"B_smooth_logistic",3400,0.85,-0.0512757158068748,-0.050457358948707,0.0244588397553641,-0.0980393625347533,-0.0136578848030181,1,0.887941176470588,-0.0374296530700702
465,"B_smooth_logistic",4000,1,-0.0517241681149257,-0.0509993818053604,0.0258029251521777,-0.101449364551993,-0.0120338512579253,1,0.87075,-0.0374779372801563
466,"A_threshold",1000,0.25,-0.00834454481388942,-0.00763573414478164,0.0326356480769827,-0.0772730796201977,0.155283587526732,0.628,0.4,-0.01008
466,"A_threshold",1600,0.4,-0.00188845603086563,-0.00145366790045595,0.0259853704436076,-0.0664474304264152,0.116088137197843,0.555,0.25375,-0.010325
466,"A_threshold",2200,0.55,0.00243315638401886,0.00283230365077287,0.0122756630341123,-0.0249822419240685,0.0618185849599091,0.458181818181818,0.00636363636363636,-0.0103454545454545
466,"A_threshold",2800,0.7,-0.00209823323862708,-0.00128549941845738,0.0121726160096869,-0.0263192504901272,0.0586178504260969,0.6,0.0210714285714286,-0.0102857142857143
466,"A_threshold",3400,0.85,-0.00841877568678348,-0.00782363336367659,0.0116637986516015,-0.0329114165533352,0.0485072716611569,0.770294117647059,0.132647058823529,-0.0104
466,"A_threshold",4000,1,-0.0121612161216122,-0.0117499381167645,0.0126615441846182,-0.0415759966636694,0.0462203834452388,0.82375,0.27675,-0.01041
466,"B_smooth_logistic",1000,0.25,-0.0366946778711485,-0.0366836884527611,0.00722060703633733,-0.0495588182689364,-0.0243072479942954,1,1,-0.0367415445578114
466,"B_smooth_logistic",1600,0.4,-0.0150608862638024,-0.0153366050358046,0.012283730934326,-0.038379231349471,0.00470075795501421,0.8725,0.37625,-0.0367695641880458
466,"B_smooth_logistic",2200,0.55,-0.0159930572774609,-0.0164288982777542,0.019368871333046,-0.0531456187044305,0.0140806283734298,0.741363636363636,0.42,-0.0370544303007514
466,"B_smooth_logistic",2800,0.7,-0.0151763085694634,-0.0154260985999945,0.0264694589592227,-0.0658964269417848,0.0261145406793681,0.648214285714286,0.423214285714286,-0.0368639655176778
466,"B_smooth_logistic",3400,0.85,-0.0149734966893788,-0.0152663797137022,0.0226904849232131,-0.0578276455386755,0.0204571262696372,0.679411764705882,0.410588235294118,-0.0368942638203739
466,"B_smooth_logistic",4000,1,-0.0174664223152918,-0.0177447245465816,0.021411080945399,-0.0572626907743555,0.0166366314144584,0.7355,0.45325,-0.0369465726398086
467,"A_threshold",1000,0.25,-0.0117811781178118,-0.0122129294347927,0.0129450106801803,-0.041087626929676,0.0343202832556536,0.824,0.295,-0.00996
467,"A_threshold",1600,0.4,-0.00250984951842458,-0.00246695041093971,0.013889958302965,-0.0467046434721129,0.0503378817752655,0.588125,0.094375,-0.01005
467,"A_threshold",2200,0.55,0.00113244198301338,0.00146221151098124,0.0204908204568116,-0.0535797865260843,0.0903448152045148,0.509545454545455,0.145454545454545,-0.0101454545454545
467,"A_threshold",2800,0.7,0.00298877703509032,0.00311551987450949,0.0238024957092937,-0.0675901330634033,0.10175661917542,0.478928571428571,0.167142857142857,-0.00992857142857143
467,"A_threshold",3400,0.85,0.00583744295776695,0.00603456165746989,0.0236599431873141,-0.0657494399328644,0.103482999962624,0.424705882352941,0.130588235294118,-0.00991764705882353
467,"A_threshold",4000,1,0.0045,0.00458390916938924,0.0166987251751185,-0.0462229931603994,0.071180528402503,0.41475,0.056,-0.01002
467,"B_smooth_logistic",1000,0.25,-0.0262355143483611,-0.025752797367273,0.0102398161914455,-0.0440639634403018,-0.00944803093181736,1,0.636,-0.0372732373316238
467,"B_smooth_logistic",1600,0.4,-0.0338329590438192,-0.0335709126846591,0.00277352216756917,-0.0385254022222573,-0.029123792533971,1,1,-0.0377799644106643
467,"B_smooth_logistic",2200,0.55,-0.0347962641540623,-0.0348607565289761,0.00108513029972023,-0.036757240395419,-0.033075223071041,1,1,-0.037667362832594
467,"B_smooth_logistic",2800,0.7,-0.0492417207662998,-0.0493338335802971,0.000224702020723652,-0.0496416005345742,-0.0488909027468564,1,1,-0.0376086430677564
467,"B_smooth_logistic",3400,0.85,-0.0497894167513602,-0.0499733602630795,0.00492541524182876,-0.0578124984011802,-0.0410440762944822,1,1,-0.0374641979562505
467,"B_smooth_logistic",4000,1,-0.0526382105528422,-0.052540526819773,0.00888386038371845,-0.0675960916427046,-0.0372892431638803,1,1,-0.0376291597841064
468,"A_threshold",1000,0.25,-0.0092948717948718,-0.00891672935083882,0.00257559466908482,-0.0168554096486523,-0.000766313098275753,1,0,-0.00908
468,"A_threshold",1600,0.4,-0.011970748593953,-0.0118413970529534,0.0158488977056168,-0.0659471363199995,0.0363258656112183,0.78125,0.30625,-0.009175
